"id";"city";"country";"region";"short_description";"latitude";"longitude";"budget_level";"culture";"adventure";"nature";"beaches";"nightlife";"cuisine";"wellness";"urban";"remoteness";"creative_city_category";"creative_city_year";"unesco_wh_count";"unesco_wh_names"
"031fc396-76f4-4789-ad26-26a0ca29b267";"Washington DC";"United States";"north_america";"Monument-lined streets, vibrant museums, and lively neighborhoods create an engaging atmosphere, blending history with modern culture and diverse culinary experiences.";"38895036";"-77036542";"Mid-range";"5";"2";"3";"1";"3";"4";"3";"5";"2";"None";"0";"0";"None"
"fb56c304-dd9e-433a-8a3b-fda3cdf73cf4";"Brussels";"Belgium";"europe";"Charming cobblestone streets, the scent of fresh waffles, and vibrant squares create an inviting atmosphere perfect for leisurely exploration.";"50846557";"4351697";"Mid-range";"4";"2";"3";"1";"3";"4";"3";"4";"2";"None";"0";"4";"The Four Lifts on the Canal du Centre and their Environs, La Louvière and Le Roeulx (Hainaut) | La Grand-Place, Brussels | Major Town Houses of the Architect Victor Horta (Brussels) | Stoclet House"
"5c5a1424-5c18-4a8a-b4ec-b8084bfc1003";"Ottawa";"Canada";"north_america";"Charming streets lined with historic architecture meet lush green parks, offering a peaceful yet vibrant atmosphere perfect for leisurely exploration.";"45420877";"-75690110";"Mid-range";"4";"3";"4";"2";"3";"3";"3";"3";"3";"None";"0";"1";"Rideau Canal"
"9c6dae1f-2059-4196-804f-fcd440fb19d0";"Brno";"Czech Republic";"europe";"Charming cobblestone streets and vibrant student life create an inviting energy, while historic architecture and cozy cafés offer delightful moments of discovery.";"49192244";"16611338";"Budget";"4";"3";"3";"1";"3";"4";"3";"3";"2";"Music";"2017";"2";"Lednice-Valtice Cultural Landscape | Tugendhat Villa in Brno"
"a72016d1-6e5a-45e9-9d47-b0d1dcff8e69";"Tartu";"Estonia";"europe";"Charming cobblestone streets and vibrant student life create a lively yet laid-back atmosphere, perfect for exploring quaint cafes and historic architecture.";"58380120";"26722450";"Budget";"4";"2";"3";"1";"3";"3";"3";"3";"3";"Literature";"2015";"0";"None"
"920da6cf-c573-4a7d-94f8-b6f93bccb344";"Praia";"Cape Verde";"africa";"Colorful markets, lively music, and ocean breezes create a vibrant yet laid-back atmosphere that invites you to explore and unwind.";"14916281";"-23509509";"Mid-range";"3";"3";"3";"4";"3";"3";"2";"3";"4";"Music";"2017";"1";"Cidade Velha, Historic Centre of Ribeira Grande"
"d218703a-93de-47e5-b591-a6a45b3187cd";"Harbin";"China";"asia";"A winter wonderland with intricate ice sculptures, bustling street markets, and the aroma of hearty local dishes filling the crisp air.";"45759363";"126627617";"Mid-range";"4";"3";"3";"1";"3";"3";"2";"4";"2";"None";"0";"0";"None"
"51ab40b5-1e27-463a-a1fd-cf9f33a9263a";"Moroni";"Comoros";"africa";"Winding streets lined with colorful markets and the aroma of spices create a lively yet laid-back atmosphere by the Indian Ocean.";"-11693125";"43254304";"Budget";"3";"3";"4";"3";"2";"3";"2";"2";"4";"None";"0";"0";"None"
"acd5d99c-5303-4f22-b176-f67a87c7e59c";"Prague";"Czech Republic";"europe";"Cobblestone streets and Gothic architecture create a fairytale-like atmosphere, where historic charm and modern culture blend seamlessly along the river.";"50087465";"14421253";"Mid-range";"5";"2";"3";"1";"4";"4";"3";"5";"2";"Literature";"2014";"1";"Historic Centre of Prague"
"29e3c666-7847-4ce2-a1ab-c4036a94b9db";"Beijing";"China";"asia";"A dynamic blend of ancient history and modern innovation, with bustling markets, serene temples, and the aroma of sizzling street food.";"40190632";"116412144";"Mid-range";"5";"3";"3";"1";"4";"5";"3";"5";"2";"Design";"2012";"4";"The Great Wall | Summer Palace, an Imperial Garden in Beijing | Temple of Heaven: an Imperial Sacrificial Altar in Beijing | Beijing Central Axis: A Building Ensemble Exhibiting the Ideal Order of the Chinese Capital"
"e79d9e7b-6fc0-43de-a4fd-df7874e6f754";"Lhasa";"China";"asia";"High-altitude streets filled with the scent of incense and the sound of prayer wheels create a serene yet vibrant atmosphere.";"29654205";"91117301";"Luxury";"5";"4";"4";"1";"1";"3";"4";"2";"5";"None";"0";"1";"Historic Ensemble of the Potala Palace, Lhasa"
"16b76b63-d83f-4e9c-86e1-b39fd024f8a9";"Aswan";"Egypt";"africa";"Tranquil river views and ancient temples offer a serene escape, with warm breezes and the gentle flow of the Nile setting the pace.";"24091071";"32897306";"Budget";"5";"3";"4";"2";"2";"4";"3";"2";"4";"Crafts and Folk Art";"2005";"0";"None"
"a3838612-edde-4229-91ba-f6483f24e7c5";"Rijeka";"Croatia";"europe";"Coastal breezes meet lively streets filled with music and laughter, while historic architecture and vibrant markets create a welcoming, dynamic atmosphere.";"45326797";"14442208";"Mid-range";"4";"3";"4";"3";"3";"4";"3";"3";"3";"None";"0";"0";"None"
"766463db-8af1-4a9f-95f4-f2bb8a50db45";"Cuenca";"Ecuador";"south_america";"Cobblestone streets lined with colonial architecture and vibrant markets create a charming atmosphere, inviting you to explore its rich cultural heritage.";"-2897407";"-79004172";"Budget";"5";"3";"4";"1";"3";"4";"3";"3";"4";"Gastronomy";"2025";"1";"Historic Centre of Santa Ana de los Ríos de Cuenca"
"12aa2887-b59c-4f3d-bad6-7b57dac21879";"Giza";"Egypt";"africa";"The awe-inspiring sight of ancient pyramids rising from the golden desert sands creates an atmosphere of timeless wonder and historical intrigue.";"29987075";"31211806";"Mid-range";"5";"3";"3";"1";"2";"4";"2";"3";"2";"Film";"2025";"1";"Memphis and its Necropolis – the Pyramid Fields from Giza to Dahshur"
"1f834fe2-c60c-4806-8880-081a9f7c9b72";"Saaremaa Island";"Estonia";"europe";"Gentle sea breezes, serene coastal landscapes, and charming villages offer a peaceful escape that encourages you to unwind and explore leisurely.";"58273819";"22277105";"Budget";"3";"3";"5";"4";"2";"3";"4";"2";"5";"None";"0";"0";"None"
"1f31c352-d854-47e4-a556-f0458c248320";"Venice";"Italy";"europe";"Winding canals, charming gondolas, and historic architecture create a romantic atmosphere, where every corner reveals a new story and hidden gem.";"45437190";"12334589";"Luxury";"5";"2";"3";"1";"3";"5";"3";"4";"2";"None";"0";"3";"Venice and its Lagoon | Botanical Garden (Orto Botanico), Padua | Padua’s fourteenth-century fresco cycles"
"4311c598-a756-4776-ab4a-aab47d5252b7";"Rennes";"France";"europe";"Charming streets lined with timber-framed houses, lively markets, and a vibrant student atmosphere create a welcoming and dynamic experience.";"48111338";"-1680019";"Mid-range";"4";"2";"3";"2";"3";"4";"3";"3";"3";"None";"0";"0";"None"
"7b87f72d-9e50-4e58-9053-cc2e71ff6511";"Papeete";"French Polynesia";"oceania";"A tropical blend of vibrant markets, lush landscapes, and the gentle sound of waves creates a serene yet lively island atmosphere.";"-17537383";"-149565996";"Luxury";"3";"4";"5";"5";"3";"4";"4";"3";"4";"None";"0";"0";"None"
"c4dbcb6c-a538-4ea4-8949-15abc60cfb20";"Lyon";"France";"europe";"Charming cobblestone streets, riverside views, and an irresistible culinary scene make every moment feel like a delightful discovery.";"45757813";"4832011";"Mid-range";"5";"2";"3";"1";"4";"5";"3";"4";"2";"Literature";"2008";"1";"Historic Site of Lyon"
"91cac04b-ad02-4e41-bc20-ad0bbe5e65a0";"Bora Bora";"French Polynesia";"oceania";"Turquoise lagoons and lush green mountains create a serene paradise, where the gentle ocean breeze and vibrant sunsets captivate your senses.";"-16504346";"-151736688";"Luxury";"2";"4";"5";"5";"2";"3";"5";"1";"5";"None";"0";"0";"None"
"14f66152-9e1f-49a6-af54-b5c594fb958f";"Carcassone";"France";"europe";"Wandering through narrow cobblestone streets, you feel the weight of history enveloped by ancient walls, with the aroma of rustic French cuisine lingering.";"43213035";"2349106";"Mid-range";"5";"2";"3";"1";"2";"4";"2";"2";"3";"None";"0";"0";"None"
"c2f88913-cb3d-480a-9468-539f31cda9f7";"Osaka";"Japan";"asia";"Bustling streets filled with neon lights, delicious street food aromas, and the energetic hum of friendly locals create a lively urban vibe.";"34693756";"135501453";"Luxury";"4";"2";"3";"2";"4";"5";"3";"5";"2";"None";"0";"3";"Buddhist Monuments in the Horyu-ji Area | Historic Monuments of Ancient Nara | Mozu-Furuichi Kofun Group: Mounded Tombs of Ancient Japan"
"89a63e37-123a-4dfd-88d2-b7cb58c7b4e4";"Banjul";"Gambia";"africa";"Bustling markets filled with vibrant colors and the aroma of spices, alongside tranquil river views, create a welcoming and lively atmosphere.";"13441016";"-16562750";"Budget";"3";"3";"4";"4";"2";"3";"2";"2";"3";"None";"0";"2";"Kunta Kinteh Island and Related Sites | Saloum Delta"
"bbbaa3f2-5a06-4e14-9626-0ec02a43b129";"Hamburg";"Germany";"europe";"A lively port city where historic architecture meets modern design, offering a relaxed vibe with waterfront strolls and bustling markets.";"53550341";"10000654";"Mid-range";"4";"3";"3";"2";"4";"4";"3";"5";"2";"None";"0";"1";"Speicherstadt and Kontorhaus District with Chilehaus"
"8487babf-ddba-48fa-aaa9-d8bbf60b7d73";"Vilnius";"Lithuania";"europe";"Charming cobblestone streets and baroque architecture blend with a youthful energy, offering a cozy yet vibrant atmosphere perfect for leisurely exploration.";"54687045";"25282911";"Budget";"4";"2";"3";"2";"3";"3";"3";"3";"3";"Literature";"2021";"2";"Vilnius Historic Centre | Kernavė Archaeological Site (Cultural Reserve of Kernavė)"
"6cad25d4-a467-4942-9b04-0ace1de123e4";"San Cristobal";"Venezuela";"south_america";"A lively blend of bustling markets, friendly locals, and the refreshing mountain air creates a welcoming and invigorating atmosphere.";"7775666";"-72221415";"Budget";"3";"3";"4";"1";"3";"3";"3";"3";"4";"None";"0";"0";"None"
"3c17a4a0-29e4-4aba-aaba-8f6e831349f1";"Lübeck";"Germany";"europe";"Charming cobblestone streets lined with medieval architecture and the scent of marzipan create an inviting and cozy atmosphere for exploration.";"53866444";"10684738";"Mid-range";"4";"2";"3";"2";"3";"4";"3";"3";"3";"None";"0";"1";"Hanseatic City of Lübeck"
"c929605b-29fe-440d-9b79-c0a899e95238";"Antigua";"Guatemala";"north_america";"Cobblestone streets lined with colorful colonial buildings and vibrant markets create an enchanting atmosphere that feels both historic and warmly inviting.";"14556781";"-90733734";"Budget";"5";"3";"4";"1";"3";"4";"3";"3";"4";"None";"0";"1";"Antigua Guatemala"
"fd6dcc88-7ef3-4990-a6e2-ae24b08badab";"Akureyri";"Iceland";"europe";"Nestled by stunning fjords, this charming town offers a cozy vibe with colorful houses and a backdrop of snow-capped mountains.";"65683903";"-18112175";"Luxury";"3";"4";"5";"2";"2";"3";"3";"3";"4";"None";"0";"0";"None"
"279f4b89-4f47-45b5-bd14-a791517bdf37";"Varanasi";"India";"asia";"Winding alleyways filled with the scent of incense and the sound of temple bells create a spiritual and vibrant atmosphere by the river.";"25335649";"83007629";"Budget";"5";"2";"3";"1";"2";"4";"3";"3";"2";"Music";"2015";"0";"None"
"37d8bd6e-fad0-4304-93bd-26975ac8944f";"Ajaccio";"France";"europe";"Nestled between mountains and sea, this charming coastal town offers sunlit streets, vibrant markets, and a rich tapestry of history and culture.";"41926399";"8737602";"Mid-range";"4";"3";"4";"4";"3";"4";"3";"3";"4";"None";"0";"1";"Gulf of Porto: Calanche of Piana, Gulf of Girolata, Scandola Reserve"
"077a909f-9984-4cef-8872-07c697cab0fb";"Tanna Island";"Vanuatu";"oceania";"Lush jungles, volcanic landscapes, and welcoming locals create a serene and adventurous atmosphere, inviting you to explore and unwind.";"-19485778";"169334501";"Mid-range";"4";"4";"5";"4";"1";"3";"3";"1";"5";"None";"0";"0";"None"
"b3d93e9e-ad99-4429-b281-c0750bf6e2c8";"Ho Chi Minh City";"Vietnam";"asia";"Bustling streets filled with the aroma of street food and the hum of scooters create a vibrant, energetic atmosphere that's uniquely captivating.";"10776389";"106701139";"Budget";"4";"3";"2";"2";"4";"5";"3";"5";"2";"Film";"2025";"0";"None"
"bebdecac-357c-4178-a4d3-b29d1c286f0d";"York";"United Kingdom";"europe";"Charming cobblestone streets and ancient city walls create a cozy, inviting atmosphere, where history and modern vibrancy coexist beautifully.";"53965657";"-1074305";"Mid-range";"5";"2";"3";"1";"3";"4";"3";"3";"3";"Media Arts";"2014";"2";"Studley Royal Park including the Ruins of Fountains Abbey | Saltaire"
"49075331-5017-45a7-8645-0c668b2fe1bb";"Delhi";"India";"asia";"Bustling streets filled with vibrant colors, diverse aromas, and the sounds of life create an energetic and unforgettable experience.";"28627392";"77171695";"Budget";"5";"3";"2";"1";"4";"5";"3";"5";"1";"None";"0";"3";"Red Fort Complex | Humayun's Tomb, Delhi | Qutb Minar and its Monuments, Delhi"
"19ad6eea-d5b7-4468-8ed3-79e4c795bb7a";"Matera";"Italy";"europe";"Winding stone streets and ancient cave dwellings create an atmosphere of timeless mystery, inviting you to explore its unique history and charm.";"40447641";"16473573";"Mid-range";"5";"2";"3";"1";"2";"4";"3";"3";"4";"None";"0";"1";"The Sassi and the Park of the Rupestrian Churches of Matera"
"3cbd302a-6109-43c9-a113-112542bef4ae";"Hiroshima";"Japan";"asia";"A serene blend of reflective history and modern vibrancy, where tranquil gardens meet bustling streets, offering a deeply moving yet uplifting experience.";"34391724";"132451758";"Mid-range";"5";"2";"3";"2";"3";"4";"3";"3";"3";"None";"0";"2";"Hiroshima Peace Memorial (Genbaku Dome) | Itsukushima Shinto Shrine"
"0f7e00d1-189f-4504-a23d-71dc70d98ae4";"Vientiane";"Laos";"asia";"Tranquil streets lined with French colonial architecture, vibrant markets, and serene temples create a peaceful yet culturally rich experience.";"17964098";"102613370";"Budget";"4";"3";"3";"1";"2";"4";"3";"2";"4";"None";"0";"1";"Phu Phrabat, a testimony to the Sīma stone tradition of the Dvaravati period"
"25da92b8-f1f0-4a49-b8ee-45fbc0f1f17a";"Edinburgh";"United Kingdom";"europe";"Charming cobblestone streets, historic castles, and the sound of bagpipes create a magical atmosphere that feels both ancient and alive.";"55953345";"-3188374";"Mid-range";"5";"3";"3";"2";"4";"4";"3";"4";"2";"Literature";"2004";"2";"Old and New Towns of Edinburgh | The Forth Bridge"
"7e080529-0ecf-4c7a-b6dd-c316c5cfdab7";"Lusaka";"Zambia";"africa";"Bustling markets, vibrant local culture, and open green spaces create a lively yet laid-back atmosphere that's both welcoming and engaging.";"-15416339";"28281841";"Budget";"3";"3";"4";"1";"2";"3";"2";"3";"3";"None";"0";"0";"None"
"6018cfaa-2009-46c1-9b4e-abc97eecad6b";"Marrakesh";"Morocco";"africa";"A sensory feast of vibrant colors, aromatic spices, bustling souks, and serene gardens, creating an enchanting and immersive experience for every visitor.";"31625825";"-7989160";"Budget";"5";"3";"3";"1";"4";"5";"4";"4";"2";"None";"0";"1";"Medina of Marrakesh"
"01db5747-b1a8-4398-851b-5f4be4f7e453";"Palawan";"Philippines";"asia";"Crystal-clear waters, lush green landscapes, and vibrant marine life create a serene escape where relaxation and adventure blend seamlessly.";"11079897";"120937342";"Budget";"3";"4";"5";"5";"2";"3";"3";"2";"5";"None";"0";"0";"None"
"b5a1cb1c-42d2-4235-a907-6791f1177f34";"Ohrid";"North Macedonia";"europe";"Charming lakeside views, ancient cobblestone streets, and the scent of fresh coffee create a peaceful yet vibrant atmosphere perfect for unwinding.";"41117020";"20801771";"Budget";"4";"3";"5";"3";"3";"3";"3";"2";"4";"None";"0";"1";"Natural and Cultural Heritage of the Ohrid region"
"d61c9838-c92c-4619-aa92-5daf546b71df";"Algarve";"Portugal";"europe";"Golden cliffs and serene beaches meet charming villages, where the scent of grilled sardines and the sound of ocean waves fill the air.";"37244808";"-8150756";"Mid-range";"3";"4";"4";"5";"3";"4";"4";"3";"3";"None";"0";"0";"None"
"cd74974b-0218-4e6a-b947-13d8ee80dbb7";"Bucharest";"Romania";"europe";"Tree-lined boulevards, eclectic architecture, and lively squares invite you to explore a city where history and modernity coexist seamlessly.";"44436141";"26102720";"Budget";"4";"2";"3";"1";"4";"4";"3";"4";"2";"None";"0";"0";"None"
"5de00cf4-d669-44be-936b-707e01d25311";"Seychelles";"Seychelles";"africa";"Imagine pristine beaches with powdery sand, lush greenery, and the gentle sound of waves, offering a serene and rejuvenating escape.";"-4657497";"55454014";"Luxury";"2";"3";"5";"5";"2";"4";"4";"2";"5";"None";"0";"0";"None"
"c17afe66-e784-4b36-96ff-da56a56ff78a";"Zurich";"Switzerland";"europe";"Charming streets lined with elegant boutiques and cozy cafes offer a blend of modern sophistication and rich historical charm.";"47374448";"8541042";"Luxury";"4";"3";"4";"1";"3";"4";"4";"5";"2";"None";"0";"1";"Prehistoric Pile Dwellings around the Alps"
"5c470d58-5ad9-4aaa-903b-fa9a2bed3c68";"Dubai";"United Arab Emirates";"middle_east";"Skyscrapers glisten under the sun, luxury blends with tradition, and the aroma of spices fills the air, creating a uniquely vibrant experience.";"25074282";"55188538";"Luxury";"4";"4";"2";"4";"5";"4";"5";"5";"2";"Design";"2017";"0";"None"
"89e1f300-6ffd-4c18-a700-c9815dcdad84";"Zanzibar";"Tanzania";"africa";"White sandy beaches, turquoise waters, and the scent of spices fill the air, creating an enchanting and laid-back island vibe.";"-6166490";"39207431";"Mid-range";"4";"4";"5";"5";"3";"4";"4";"2";"4";"None";"0";"0";"None"
"60a84e59-6313-4576-a15a-b72c3e0dba67";"Atlanta";"United States";"north_america";"Bustling streets lined with lush trees, vibrant arts scenes, and a welcoming Southern charm create a warm and dynamic urban experience.";"33748992";"-84390264";"Mid-range";"4";"3";"3";"1";"4";"4";"3";"4";"2";"None";"0";"0";"None"
